Indexed URL,Title,Location,Date Added,Date Ended,Company,Phone,Website,Error
https://www.segwayguidedtours.com/tour.cfm?Tour=958,PEI Segway Tours,"Summerside, Canada",Added: 5/5/11,,Tour Company:PEI Segway Tours,www.peisegway.com,Summerside Travel Guides,
https://www.segwayguidedtours.com/tour.cfm?Tour=960,Segway Alcudia,"Alcudia, Spain",Added: 5/10/11,,Tour Company:Segway Alcudia,0034670398657,www.facebook.com/segway.alcudia,
https://www.segwayguidedtours.com/tour.cfm?Tour=963,"Plymouth Segway Rental, Inc.","Plymouth, Michigan",Added: 5/18/11,,"Tour Company:Plymouth Segway Rental, Inc.",734.459-2900,www.PlymouthSegwayRental.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=967,Prague Segway Tours,"Prague, Czech Republic",Added: 5/20/11,,Tour Company:Prague Segway Tours,+420 724280838,www.prague-segway-tours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=970,Byblos Segway Tours,"Byblos, Lebanon",Added: 5/23/11,,Tour Company:Byblos Segway Tours,+96176142052,www.byblossegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=974,MOBILBOARD,"Hyeres, France",Added: 5/26/11,,Tour Company:MOBILBOARD,+3349 401 48 38,www.mobilboard.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=973,Italy By Segway,"Naples, Italy",Added: 5/25/11,,Tour Company:Italy By Segway,0039-06.77.59.18.22,www.ItalyBySegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=976,Seaquist Segway of Door County,"Door County, Wisconsin",Added: 5/30/11,,Tour Company:Seaquist Segway of Door County,920.421-4111,www.SeaquistSegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=979,Italy By Segway,"Florence, Italy",Added: 5/25/11,,Tour Company:Italy By Segway,0039-06.77.59.18.22,www.ItalyBySegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=987,Aegean Gingers,"Bodrum, Turkey",Added: 6/17/11,,Tour Company:Aegean Gingers,+905446726748,www.AegeanGingers.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=985,ECO-Discovery,"Grabouw, South Africa",Added: 6/10/11,,Tour Company:ECO-Discovery,27 21 859 1989,www.segwaytours.co.za,
https://www.segwayguidedtours.com/tour.cfm?Tour=986,Caribbean Segway Tours,"Philipsburg, St. Maarten",Added: 6/15/11,,Tour Company:Caribbean Segway Tours,599.520-4568,www.StMaartenSegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=991,Segway Aspen,"Aspen, Colorado",Added: 6/22/11,,Tour Company:Segway Aspen,970.319-6387,www.SegwayAspen.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=989,Old Town Gliders,"Kissimmee, Florida",Added: 6/22/11,,Tour Company:Old Town Gliders,www.OldTownSegway.com,Kissimmee Travel Guides,
https://www.segwayguidedtours.com/tour.cfm?Tour=995,Segway Adventures Limited,"Galway, Ireland",Added: 6/24/11,,Tour Company:Segway Adventures Limited,00 353 86 2286239,www.segwayadventures.ie,
https://www.segwayguidedtours.com/tour.cfm?Tour=997,Loading Torino,"Turin, Italy",Added: 6/27/11,,Tour Company:Loading Torino,+39 0110200613,www.loadingtorino.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1003,Prague On Segway,"Prague, Czech Republic",Added: 7/7/11,,Tour Company:Prague On Segway,+420775588588,www.PragueOnSegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1016,Segway Dorset,"Poole, England",Added: 7/14/11,,Tour Company:Segway Dorset,01305 262265,www.segwaydorset.co.uk,
https://www.segwayguidedtours.com/tour.cfm?Tour=1004,BestDam Segway Tours,"Amsterdam, Netherlands",Added: 7/7/11,,Tour Company:BestDam Segway Tours,+31 20 808 0791,www.AmsterdamSegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1005,Segs in the City,"Almere, Netherlands",Added: 7/8/11,,Tour Company:Segs in the City,0031 (0)6531366,www.segsinthecity.nl,
https://www.segwayguidedtours.com/tour.cfm?Tour=1019,Shuswap Unique Adventure Tours,"Scotch Creek, Canada",Added: 7/18/11,,Tour Company:Shuswap Unique Adventure Tours,1-877-519-3634,www.uniqueadventure.net,
https://www.segwayguidedtours.com/tour.cfm?Tour=1021,Segway Tour Lima,"Lima, Peru",Added: 7/23/11,,Tour Company:Segway Tour Lima,(511) 241- 5092,www.SegwayToursPeru.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1020,"Segway Tours US, Estes Park, LLC","Estes Park, Colorado",Added: 7/18/11,,"Tour Company:Segway Tours US, Estes Park, LLC",www.SegwayToursEstesPark.com,Estes Park Travel Guides,
https://www.segwayguidedtours.com/tour.cfm?Tour=1029,MOBILBOARD,"Troyes, France",Added: 8/3/11,,Tour Company:MOBILBOARD,+33(0)325468401,www.mobilboard.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1028,Lisbon By Segway,"Lisbon, Portugal",Added: 8/2/11,,Tour Company:Lisbon By Segway,+351210965030,www.LisbonBySegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1032,Segway Tours of Houston,"Houston, Texas",Added: 8/8/11,,Tour Company:Segway Tours of Houston,866-6-SEGWAY,www.SegwayToursOfHouston.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1031,aventuranatura,"Santa Pau, Spain",Added: 8/8/11,,Tour Company:aventuranatura,626599706,www.aventuranatura.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1033,Simply Segway,"Newcastle Upon Tyne, England",Added: 8/10/11,,Tour Company:Simply Segway,08453713330,www.SimplySegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1048,Green Motion Segway Tours,"West Palm Beach, Florida",Added: 9/2/11,,Tour Company:Green Motion Segway Tours,561.909-7779,www.GreenMotionTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1036,SegwaySPb,"Saint Petersburg, Russia",Added: 8/12/11,,Tour Company:SegwaySPb,+7 812 6431233,www.segwayspb.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1054,Segway Tour Augsburg - SEG TOUR GmbH,"Augsburg, Germany",Added: 9/11/11,,Tour Company:Segway Tour Augsburg - SEG TOUR GmbH,+4982150873506,www.seg-tour-augsburg.de,
https://www.segwayguidedtours.com/tour.cfm?Tour=1055,Segs By The Sea,"St. Augustine, Florida",Added: 9/11/11,,Tour Company:Segs By The Sea,904.687-1007,www.StAugustineSegways.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1061,Segway Inc. Tours - San Antonio,"San Antonio, Texas",Added: 9/12/11,,Tour Company:Segway Inc. Tours - San Antonio,210.488-4845,www.jwSanAntonio.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1062,Seacoast Segway Tours,"Portsmouth, New Hampshire",Added: 9/13/11,,Tour Company:Seacoast Segway Tours,603.828-5280,www.SeacoastSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1064,"Zero G Touring, LLC","St. Louis, Missouri",Added: 11/4/11,,"Tour Company:Zero G Touring, LLC",314.681-9141,www.ZeroGTouring.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1077,SegZone Tours,"Annapolis, Maryland",Added: 10/3/11,,Tour Company:SegZone Tours,410.280-1577,www.SegZoneTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1078,Scottsdale Segway Tours,"Scottsdale, Arizona",Added: 10/10/11,,Tour Company:Scottsdale Segway Tours,855-SEG-TOUR,www.ScottsdaleSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1083,Segway of Charleston,"Charleston, South Carolina",Added: 10/19/11,,Tour Company:Segway of Charleston,843.730-3464,www.SegwayOfCharleston.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1098,Segway the Fox Tours,"Green Bay, Wisconsin",Added: 11/22/11,,Tour Company:Segway the Fox Tours,920.376-0256,SegwayTheFox.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1092,Tracks & Trails,"Katoomba, Australia",Added: 11/8/11,,Tour Company:Tracks & Trails,+61 418 229 539,www.tracksandtrails.com.au,
https://www.segwayguidedtours.com/tour.cfm?Tour=1111,MOBILBOARD,"Annecy, France",Added: 12/15/11,,Tour Company:MOBILBOARD,0456204047,www.mobilboard.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1109,MOBILBOARD,"Sousse, Tunisia",Added: 12/12/11,,Tour Company:MOBILBOARD,0021698319329,www.mobilboard.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1115,SG-point.info s.r.o.,"Prague, Czech Republic",Added: 12/22/11,,Tour Company:SG-point.info s.r.o.,+420776793464,www.segway-point.info,
https://www.segwayguidedtours.com/tour.cfm?Tour=1114,Segway Cartagena,"Cartagena Of The West Indies, Colombia",Added: 12/20/11,,Tour Company:Segway Cartagena,+57 5 660-5885,www.SegwayCartagena.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1113,Fun and Roll Tours,"Philipsburg, St. Maarten",Added: 12/20/11,,Tour Company:Fun and Roll Tours,721.523-9672,www.segwaytoursxm.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1122,Segway Gibbon,"Chiang Mai, Thailand",Added: 1/29/12,,Tour Company:Segway Gibbon,0530106603,www.SegwayGibbon.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1126,Move Nelson,"Nelson, New Zealand",Added: 2/6/12,,Tour Company:Move Nelson,00640272435301,www.movenelson.co.nz,
https://www.segwayguidedtours.com/tour.cfm?Tour=1132,Segway of Memphis Tours,"Memphis, Tennessee",Added: 3/15/12,,Tour Company:Segway of Memphis Tours,901.529-4108,Memphis Travel Guides,
https://www.segwayguidedtours.com/tour.cfm?Tour=1133,Smithsonian Tours by Segway,"Washington, DC",Added: 3/15/12,,Tour Company:Smithsonian Tours by Segway,202.238-8516,www.Segway.com/Smithsonian,
https://www.segwayguidedtours.com/tour.cfm?Tour=1135,Seattle by Segway,"Seattle, Washington",Added: 3/22/12,,Tour Company:Seattle by Segway,206.388-5508,www.SeattleBySegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1136,Seg-to-rent GmbH,"Munich, Germany",Added: 4/11/12,,Tour Company:Seg-to-rent GmbH,(089) 74 56 64 48,www.seg-to-rent.de,
https://www.segwayguidedtours.com/tour.cfm?Tour=1140,Emerald Coast Tours,"Pensacola, Florida",Added: 5/10/12,,Tour Company:Emerald Coast Tours,850.417-9292,www.EmeraldCoastTours.net,
https://www.segwayguidedtours.com/tour.cfm?Tour=1142,Stardust Segway Experience Center of Maui,"Maui - Lahaina, Hawaii",Added: 5/16/12,,Tour Company:Stardust Segway Experience Center of Maui,808.661-8284,www.SegwayMaui.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1144,Segway Nova Scotia,"Wolfville, Canada",Added: 5/22/12,,Tour Company:Segway Nova Scotia,902.880-6630,www.SegwayNS.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1145,iSegway Prague Tours,"Prague, Czech Republic",Added: 5/23/12,,Tour Company:iSegway Prague Tours,00420602277060,www.isegway.cz,
https://www.segwayguidedtours.com/tour.cfm?Tour=1147,Segway Santa Cruz,"Santa Cruz, California",Added: 5/28/12,,Tour Company:Segway Santa Cruz,831.466-0206,www.SegwaySantaCruz.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1150,Segway Center,"Athens - Glyfada, Greece",Added: 6/2/12,,Tour Company:Segway Center,+30 210 9681077,www.segwaycenter.gr,
https://www.segwayguidedtours.com/tour.cfm?Tour=1151,Segway Center,"Nidri, Greece",Added: 6/2/12,,Tour Company:Segway Center,+30 6988 225588,www.segwaycenter.gr,
https://www.segwayguidedtours.com/tour.cfm?Tour=1149,Segway of Costa Rica,"Jaco Beach, Costa Rica",Added: 5/29/12,,Tour Company:Segway of Costa Rica,506 2643-3555,www.glider-tours-of-costa-rica.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1146,Segway of Western PA,"Emlenton, Pennsylvania",Added: 6/18/08,,Tour Company:Segway of Western PA,724.867-0010,www.SegwayWPA.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1152,"Foxburg River Tours, Trails and Rentals","Foxburg, Pennsylvania",Added: 6/2/12,,"Tour Company:Foxburg River Tours, Trails and Rentals",724.290-2095,www.FoxburgRiverTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1157,BodrumDailyTours,"Bodrum, Turkey",Added: 6/20/12,,Tour Company:BodrumDailyTours,00902523193310,www.BodrumDailyTourExcursion.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1155,SEGWAY FUN TOURS,"Playa Del Carmen, Mexico",Added: 6/10/12,,Tour Company:SEGWAY FUN TOURS,52 984 877 21 0,www.Segway-FunTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1156,Tomorrow's Transport,"Mentor, Ohio",Added: 6/16/12,,Tour Company:Tomorrow's Transport,440.725-3353,www.TomorrowsTransportLLC.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1161,Wheel Fun Rentals,"Louisville, Kentucky",Added: 6/26/12,,Tour Company:Wheel Fun Rentals,502.938-7433,www.SegwayToursByWheelFun.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1163,Wheel Fun Rentals,"Philadelphia, Pennsylvania",Added: 6/28/12,,Tour Company:Wheel Fun Rentals,215.523-5827,www.SegwayToursByWheelFun.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1170,Robotour,"Prague, Czech Republic",Added: 7/14/12,,Tour Company:Robotour,420774253077,www.segprague.cz,
https://www.segwayguidedtours.com/tour.cfm?Tour=1169,NeapolionSegway,"Naples, Italy",Added: 7/11/12,,Tour Company:NeapolionSegway,+390818049222,www.neapolisegway.it,
https://www.segwayguidedtours.com/tour.cfm?Tour=1168,"Electric Glide Tours, LLC","Tampa, Florida",Added: 7/11/12,,"Tour Company:Electric Glide Tours, LLC",813.438-2956,www.ElectricGlideGours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1173,Doos Amazing Segway Tours,"St. Petersburg, Florida",Added: 7/23/12,,Tour Company:Doos Amazing Segway Tours,727.642-5133,www.DoosAmazingSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1176,Arkansas Seg Tours,"Little Rock, Arkansas",Added: 8/20/12,,Tour Company:Arkansas Seg Tours,501.747-9544,www.ArkansasSegTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1177,Action Segway Tours,"Big Bear Lake, California",Added: 8/25/12,,Tour Company:Action Segway Tours,909.366-0890,www.ActionSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1175,Sun Glide Tours,"Dunedin, Florida",Added: 8/14/12,,Tour Company:Sun Glide Tours,727.510-0615,www.SunGlideTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1179,Gogasfree by AT Moving snc,"Lucca, Italy",Added: 8/29/12,,Tour Company:Gogasfree by AT Moving snc,+3905037334,www.gogasfree.it,
https://www.segwayguidedtours.com/tour.cfm?Tour=1178,Gogasfree by AT Moving snc,"Pisa, Italy",Added: 8/29/12,,Tour Company:Gogasfree by AT Moving snc,+3905037334,www.gogasfree.it,
https://www.segwayguidedtours.com/tour.cfm?Tour=1181,Gogasfree by AT Moving snc,"Volterra, Italy",Added: 8/29/12,,Tour Company:Gogasfree by AT Moving snc,+3905037334,www.gogasfree.it,
https://www.segwayguidedtours.com/tour.cfm?Tour=1180,Gogasfree by AT Moving snc,"Livorno, Italy",Added: 8/29/12,,Tour Company:Gogasfree by AT Moving snc,+3905037334,www.gogasfree.it,
https://www.segwayguidedtours.com/tour.cfm?Tour=1184,Segway Tour Regensburg - SEG TOUR GmbH,"Regensburg, Germany",Added: 9/4/12,,Tour Company:Segway Tour Regensburg - SEG TOUR GmbH,+4994158612684,www.seg-tour-regensburg.de,
https://www.segwayguidedtours.com/tour.cfm?Tour=1185,Segway Tour Stuttgart - SEG TOUR GmbH,"Stuttgart, Germany",Added: 9/4/12,,Tour Company:Segway Tour Stuttgart - SEG TOUR GmbH,+4971166486657,www.seg-tour-stuttgart.de,
https://www.segwayguidedtours.com/tour.cfm?Tour=1188,Proseggo Grunstadt,"Grunstadt, Germany",Added: 9/18/12,,Tour Company:Proseggo Grunstadt,06359 - 929073,www.proseggo.de,
https://www.segwayguidedtours.com/tour.cfm?Tour=1189,Segway Tours Prague,"Prague, Czech Republic",Added: 9/19/12,,Tour Company:Segway Tours Prague,www.segwaytoursprague.com,Prague Travel Guides,
https://www.segwayguidedtours.com/tour.cfm?Tour=1193,Gunstock Mountain Resort,"Gilford, New Hampshire",Added: 9/24/12,,Tour Company:Gunstock Mountain Resort,603.737-4388,www.gunstock.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1192,Segway Trip,"Madrid, Spain",Added: 9/22/12,,Tour Company:Segway Trip,637263886,www.SegwayTrip.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1194,Cranmore Mountain Adventure Park,"North Conway, New Hampshire",Added: 9/24/12,,Tour Company:Cranmore Mountain Adventure Park,603.356-5544,www.cranmore.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1196,Jiminy Peak,"Hancock, Massachusetts",Added: 9/24/12,,Tour Company:Jiminy Peak,413.738-5500,www.JiminyPeak.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1197,Boyne Highlands,"Harbor Springs, Michigan",Added: 9/24/12,,Tour Company:Boyne Highlands,231.526-3835,www.boyne.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1200,Jerusalem Segway Tours / IB Network,"Jerusalem, Israel",Added: 10/21/12,,Tour Company:Jerusalem Segway Tours / IB Network,www.JerusalemSegwayTours.com,Jerusalem Travel Guides,
https://www.segwayguidedtours.com/tour.cfm?Tour=1198,Segway of Utah,"Spanish Fork, Utah",Added: 9/26/12,,Tour Company:Segway of Utah,801.794-6262,www.SegwayOfUtah.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1208,Segway Smiles Devon,"Ottery St Mary, England",Added: 11/15/12,,Tour Company:Segway Smiles Devon,01392590054,www.exetersegways.co.uk,
https://www.segwayguidedtours.com/tour.cfm?Tour=1209,CityWheels,"Geneva, Switzerland",Added: 11/19/12,,Tour Company:CityWheels,0041225103456,geneva.citywheels.ch,
https://www.segwayguidedtours.com/tour.cfm?Tour=1207,Madrid-Segway,"Madrid, Spain",Added: 11/7/12,,Tour Company:Madrid-Segway,608419513,www.Madrid-Segway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1213,Versailles Segway tour,"Versailles, France",Added: 11/27/12,,Tour Company:Versailles Segway tour,0659697421,www.VersaillesSegwayTour.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1217,Nation Tours,"Dallas / Fort Worth, Texas",Added: 12/17/12,,Tour Company:Nation Tours,214.983-6225,www.NationTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1218,Segway Smiles Devon,"Exeter, England",Added: 12/18/12,,Tour Company:Segway Smiles Devon,07870535216,www.exetersegways.co.uk,
https://www.segwayguidedtours.com/tour.cfm?Tour=1220,Greenville Glides,"Greenville, South Carolina",Added: 12/23/12,,Tour Company:Greenville Glides,864.214-0119,www.GreenvilleSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1228,Saint Augustine Bike Rentals,"St. Augustine, Florida",Added: 2/15/13,,Tour Company:Saint Augustine Bike Rentals,904.547-2074,www.StAugustineBikeRentals.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1234,Segway Corralejo,"Corralejo, Spain",Added: 3/10/13,,Tour Company:Segway Corralejo,0034610361661,www.segway-corralejo.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1237,River City Segs,"Richmond, Virginia",Added: 4/8/13,,Tour Company:River City Segs,804.343-6105,www.RiverCitySegs.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1240,Ride the Glide,"Nanaimo, Canada",Added: 4/17/13,,Tour Company:Ride the Glide,1-888-809-4285,www.ridetheglide.ca,
https://www.segwayguidedtours.com/tour.cfm?Tour=1243,Santa Monica Segway,"Santa Monica, California",Added: 4/24/13,,Tour Company:Santa Monica Segway,818.538-6287,www.SantaMonicaSegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1242,A Day in LA Tours,"Los Angeles, California",Added: 4/24/13,,Tour Company:A Day in LA Tours,818.538-6287,www.adayinlatours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1247,Golden Gate Park Segway Tours,"San Francisco, California",Added: 4/25/13,,Tour Company:Golden Gate Park Segway Tours,415.474-1944,www.GoldenGateParkSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1250,Vancouver Segway Tours LLC,"Vancouver, Washington",Added: 5/11/13,,Tour Company:Vancouver Segway Tours LLC,360.693-2939,www.EZGlideTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1249,Philadelphia By Segway,"Philadelphia, Pennsylvania",Added: 5/6/13,,Tour Company:Philadelphia By Segway,877.331-6197,www.PhiladelphiaBySegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1251,Chania Segway tours,"Chania, Greece",Added: 5/11/13,,Tour Company:Chania Segway tours,+(30)2821008695,www.ChaniaSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1256,Sugarloaf Mountain,"Carrabassett Valley, Maine",Added: 5/24/13,,Tour Company:Sugarloaf Mountain,1-800-THE LOAF,www.sugarloaf.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1255,Boyne Mountain,"Boyne Falls, Michigan",Added: 5/24/13,,Tour Company:Boyne Mountain,231.549-7256,www.boyne.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1260,New Bern Segway Tours & Fun Center,"New Bern, North Carolina",Added: 6/5/13,,Tour Company:New Bern Segway Tours & Fun Center,252.838-7120,www.NewBernSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1261,Ride Segway,"Blackpool, England",Added: 6/6/13,,Tour Company:Ride Segway,www.ridesegway.co.uk,Blackpool Travel Guides,
https://www.segwayguidedtours.com/tour.cfm?Tour=1262,Ride Segway,"Preston, England",Added: 6/6/13,,Tour Company:Ride Segway,www.ridesegway.co.uk,Preston Travel Guides,
https://www.segwayguidedtours.com/tour.cfm?Tour=1263,Ride Segway,"Wigan, England",Added: 6/6/13,,Tour Company:Ride Segway,www.ridesegway.co.uk,Wigan Travel Guides,
https://www.segwayguidedtours.com/tour.cfm?Tour=1264,Ride Segway,"St Helens, England",Added: 6/6/13,,Tour Company:Ride Segway,www.ridesegway.co.uk,St Helens Travel Guides,
https://www.segwayguidedtours.com/tour.cfm?Tour=1266,Segway Los Angeles,"Los Angeles, California",Added: 6/21/13,,Tour Company:Segway Los Angeles,310.395-1395,www.segway.la,
https://www.segwayguidedtours.com/tour.cfm?Tour=1267,Happy Valley Tours,"State College, Pennsylvania",Added: 6/24/13,,Tour Company:Happy Valley Tours,814.231-0141,www.HappyValleyTours.net,
https://www.segwayguidedtours.com/tour.cfm?Tour=1265,Ride Segway,"Liverpool, England",Added: 6/6/13,,Tour Company:Ride Segway,www.ridesegway.co.uk,Liverpool Travel Guides,
https://www.segwayguidedtours.com/tour.cfm?Tour=1269,Signature Segway Tours,"Chicago, Illinois",Added: 6/26/13,,Tour Company:Signature Segway Tours,312.479-2818,www.SignatureSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1268,Presque Isle Touring Company,"Erie, Pennsylvania",Added: 6/26/13,,Tour Company:Presque Isle Touring Company,814.833-7347,www.PresqueIsleTouringCompany.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1271,Euro Segway Prague,"Prague, Czech Republic",Added: 7/17/13,,Tour Company:Euro Segway Prague,+420 776 337 560,www.EuroSegway.cz,
https://www.segwayguidedtours.com/tour.cfm?Tour=1272,Tsitsikamma Segway Tours,"Storms River Village, South Africa",Added: 8/14/13,,Tour Company:Tsitsikamma Segway Tours,+27 81 320 3977,www.TsitsikammaSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1273,Revolution Gliding Tours,"Winston-Salem, North Carolina",Added: 8/29/13,,Tour Company:Revolution Gliding Tours,336.776-7511,www.RevolutionGlidingTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1274,Triad ECO Adventures,"Winston-Salem, North Carolina",Added: 9/9/13,,Tour Company:Triad ECO Adventures,336.722-7777,www.TriadEcoAdventures.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1277,Segway of Livermore,"Livermore, California",Added: 9/26/13,,Tour Company:Segway of Livermore,925.337-6323,www.LivermoreTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1276,Cleveland Segway Tours,"Cleveland, Ohio",Added: 9/26/13,,Tour Company:Cleveland Segway Tours,216.394-0095,www.ClevelandSegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1275,Segway Polo,"Sacramento, California",Added: 9/17/13,,Tour Company:Segway Polo,916.956-5071,ispa.segpolo.org,
https://www.segwayguidedtours.com/tour.cfm?Tour=1278,Segway Tours WA,"Perth, Australia",Added: 11/2/13,,Tour Company:Segway Tours WA,1300 80 81 80,www.segwaytourswa.com.au,
https://www.segwayguidedtours.com/tour.cfm?Tour=1279,Segway of Costa Rica,"Manuel Antonio, Costa Rica",Added: 11/17/13,,Tour Company:Segway of Costa Rica,2777-5151,www.Segway-Costa-Rica.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1280,Segway Adventures Limited,"Renvyle Peninsula, Ireland",Added: 12/3/13,,Tour Company:Segway Adventures Limited,00 353 86 2286239,www.segwayadventures.ie,
https://www.segwayguidedtours.com/tour.cfm?Tour=1283,Detroit Segways,"Detroit, Michigan",Added: 7/10/12,,Tour Company:Detroit Segways,855-U-SEGWAY,www.DetroitSegways.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1281,Ultimate Florida Tours,"Hollywood, Florida",Added: 1/2/14,,Tour Company:Ultimate Florida Tours,954.903-7049,www.UltimateFloridaTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1282,Segway Venice,"Venice, Florida",Added: 1/6/14,,Tour Company:Segway Venice,855-U-SEGWAY,www.SegwayVenice.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1286,Segway Bike & Stroll,"Kansas City, Missouri",Added: 2/28/14,,Tour Company:Segway Bike & Stroll,816.474-1960,www.KansasCitySegwayTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1285,Nation Tours,"Portland, Oregon",Added: 1/29/14,,Tour Company:Nation Tours,503.444-1530,www.NationTours.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1289,Gold Coast Segway Eco Tours,"Gold Coast, Australia",Added: 3/6/14,,Tour Company:Gold Coast Segway Eco Tours,1800734929,www.xperiences.com.au,
https://www.segwayguidedtours.com/tour.cfm?Tour=1290,Skyline Segway,"New York City, New York",Added: 3/10/14,,Tour Company:Skyline Segway,212.260-0400,www.SkylineSegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1294,Bike and Roll DC,"Washington, DC",Added: 4/24/14,,Tour Company:Bike and Roll DC,202.842-2453,www.BikeAndRollDC.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1293,Desert Segways,"Mizpe Ramon, Israel",Added: 3/23/14,,Tour Company:Desert Segways,054-6127040,www.desertsegways.co.il,
https://www.segwayguidedtours.com/tour.cfm?Tour=1299,Surf City Segway,"Huntington Beach, California",Added: 7/9/14,,Tour Company:Surf City Segway,714.536-5126,www.SurfCitySegway.com,
https://www.segwayguidedtours.com/tour.cfm?Tour=1300,Segway Rentals and Sales of Pigeon Forge,"Pigeon Forge, Tennessee",Added: 7/19/14,,Tour Company:Segway Rentals and Sales of Pigeon Forge,865.774-1125,www.SegwayPigeonForge.com,
